
timeStamp	dataStatus	dataStatus2	rx	x	x2	xD	xD2	ry	y	y2	yD	yD2	rpsi	psi	psi2	psiD	psiD2
99320.21469	0	0	1.00278991	1.004127601	1.004127601	0.8838502123	0.8838502123	-0.9741434625	-0.9718122705	-0.9718122705	-0.1013817552	-0.1013817552	-0.1651487445	-0.1230065997	-0.05079555822	-2.092869486	-1.125077433
99320.2247	0	0	1.010615569	1.012119911	1.012119911	0.8650459337	0.8650459337	-0.9747273271	-0.9735105341	-0.9735105341	-0.1165916671	-0.1165916671	0	-0.09853894834	-0.08473175137	-1.235371889	-1.553585314
99320.23472	0	0	1.020256258	1.02058529	1.02058529	0.860933038	0.860933038	-0.9783841631	-0.9760112272	-0.9760112272	-0.1462533659	-0.1462533659	-0.1973954974	-0.1381751516	-0.1217155821	-1.75071435	-1.958719004
99320.24474	0	0	1.028567261	1.028968771	1.028968771	0.8559141659	0.8559141659	-0.9800463373	-0.9783998884	-0.9783998884	-0.1668339777	-0.1668339777	-0.1973954974	-0.168838394	-0.1574517466	-1.999221645	-2.26375912
99320.25475	0	0	1.036545645	1.037174296	1.037174296	0.8480560227	0.8480560227	-0.9833705539	-0.9812570655	-0.9812570655	-0.1932525837	-0.1932525837	-0.2782996681	-0.2170486256	-0.1939546683	-2.532235469	-2.525663185
99320.26476	0	0	1.043892552	1.045020427	1.045020427	0.8339575905	0.8339575905	-0.9872601708	-0.9846549999	-0.9846549999	-0.2258172204	-0.2258172204	-0.321750606	-0.2674068479	-0.2334751143	-3.005141288	-2.79509426
99320.27478	0	0	1.051447842	1.052671625	1.052671625	0.8186603021	0.8186603021	-0.989331591	-0.9877838029	-0.9877838029	-0.2451645716	-0.2451645716	-0.3805063313	-0.3236511343	-0.2707443271	-3.499901944	-2.971108299
99320.28479	0	0	1.064561912	1.062191554	1.062191554	0.8482897789	0.8482897789	-0.9954415288	-0.9921096375	-0.9921096375	-0.2868132129	-0.2868132129	-0.3805063313	-0.3655434637	-0.3085250223	-3.63011059	-3.123536272
99320.29481	0	0	1.071789858	1.071075998	1.071075998	0.857213025	0.857213025	-0.9990926937	-0.9964591423	-0.9964591423	-0.3197326055	-0.3197326055	-0.4048918321	-0.4028056583	-0.3452001977	-3.648264722	-3.226289615
99320.30482	0	0	1.078033925	1.079067015	1.079067015	0.8442993963	0.8442993963	-1.004114694	-1.00126143	-1.00126143	-0.3553984111	-0.3553984111	-0.4636475574	-0.4469710704	-0.3840746046	-3.793385486	-3.351175317
99320.31484	0	0	1.085947156	1.086947382	1.086947382	0.8317965724	0.8317965724	-1.006394892	-1.005384026	-1.005384026	-0.3680342343	-0.3680342343	-0.4048918321	-0.4596692658	-0.4172637563	-3.316705772	-3.345081655
99320.32485	0	0	1.094456517	1.094974169	1.094974169	0.8253259301	0.8253259301	-1.010165283	-1.009460697	-1.009460697	-0.3768415498	-0.3768415498	-0.4636475574	-0.4836303582	-0.4436535499	-3.142813073	-3.211705057
99320.33487	0	0	1.102235488	1.10287033	1.10287033	0.8173904055	0.8173904055	-1.016215607	-1.014304251	-1.014304251	-0.4007335058	-0.4007335058	-0.4636475574	-0.4988437831	-0.4694798696	-2.836531348	-3.092878609
99320.34488	0	0	1.109150069	1.110362334	1.110362334	0.802237089	0.802237089	-1.019672766	-1.018801611	-1.018801611	-0.4116229479	-0.4116229479	-0.4636475574	-0.5071621606	-0.4921008935	-2.457862119	-2.935952189
99320.3549	0	0	1.112952904	1.116429257	1.116429257	0.7587826803	0.7587826803	-1.025550319	-1.023865532	-1.023865532	-0.4326827753	-0.4326827753	-0.6435011455	-0.5669893439	-0.5204460479	-3.123676876	-2.916791667
99320.36491	0	0	1.121981901	1.123284418	1.123284418	0.7425012195	0.7425012195	-1.030244316	-1.028931064	-1.028931064	-0.449098418	-0.449098418	-0.5880025329	-0.5950016556	-0.5478353581	-3.062769681	-2.883195335
99320.37493	0	0	1.128063483	1.129756889	1.129756889	0.7213336429	0.7213336429	-1.033959709	-1.033615606	-1.033615606	-0.4533997075	-0.4533997075	-0.5404195674	-0.5987546869	-0.5717743352	-2.555130564	-2.790771258
99320.38495	0	0	1.141649182	1.13865465	1.13865465	0.7587652967	0.7587652967	-1.044911622	-1.04058393	-1.04058393	-0.5074958533	-0.5074958533	-0.6435011455	-0.630360031	-0.5964734304	-2.669486098	-2.730163259
99320.39496	0	0	1.146695714	1.146405531	1.146405531	0.7623925819	0.7623925819	-1.04988245	-1.047179371	-1.047179371	-0.541284343	-0.541284343	-0.6747408906	-0.662632952	-0.6217623059	-2.774850814	-2.692144024
99320.40498	0	0	1.15340376	1.153804206	1.153804206	0.7573870069	0.7573870069	-1.053727621	-1.05300096	-1.05300096	-0.5503675965	-0.5503675965	-0.6435011455	-0.6755956844	-0.6422862206	-2.495560336	-2.571300316
99320.41499	0	0	1.161347325	1.161367006	1.161367006	0.757141001	0.757141001	-1.060739271	-1.059309105	-1.059309105	-0.5682446747	-0.5682446747	-0.6747408906	-0.6924108401	-0.660376323	-2.341794343	-2.427310334
99320.42501	0	0	1.166196289	1.16795125	1.16795125	0.7352039916	0.7352039916	-1.065482726	-1.065168374	-1.065168374	-0.5721740674	-0.5721740674	-0.7853981634	-0.7377705572	-0.6772973459	-2.756255412	-2.288435913
99320.43502	0	0	1.170517705	1.173580479	1.173580479	0.6969193107	0.6969193107	-1.069804405	-1.070499259	-1.070499259	-0.5634883881	-0.5634883881	-0.7853981634	-0.7716615109	-0.6937937087	-2.875793389	-2.167772205
99320.44504	0	0	1.179161064	1.180049773	1.180049773	0.6858104402	0.6858104402	-1.078447764	-1.076967047	-1.076967047	-0.5819973525	-0.5819973525	-0.7853981634	-0.7956818209	-0.7117576894	-2.786303784	-2.097622851
99320.45506	0	0	1.183483007	1.185674924	1.185674924	0.6584114728	0.6584114728	-1.082769443	-1.082780692	-1.082780692	-0.5818567362	-0.5818567362	-0.7853981634	-0.8115136151	-0.729901084	-2.55904403	-2.044113077
99320.46507	0	0	1.189965526	1.191433374	1.191433374	0.6400633682	0.6400633682	-1.089251962	-1.088834233	-1.088834233	-0.5870783554	-0.5870783554	-0.7853981634	-0.8207963209	-0.7477891524	-2.251005073	-1.995887944
99320.47509	0	0	1.196448045	1.197335061	1.197335061	0.6289756643	0.6289756643	-1.095734349	-1.095075576	-1.095075576	-0.5953130206	-0.5953130206	-0.7853981634	-0.825042463	-0.7646449897	-1.906015684	-1.93727417
99320.4851	0	0	1.207252243	1.204930691	1.204930691	0.6579950684	0.6579950684	-1.10653868	-1.103012297	-1.103012297	-0.6393928075	-0.6393928075	-0.7853981634	-0.8255875792	-0.7799312242	-1.556282629	-1.860083595
99320.49512	0	0	1.213734763	1.212311325	1.212311325	0.6757880339	0.6757880339	-1.113021067	-1.110707568	-1.110707568	-0.6683115438	-0.6683115438	-0.7853981634	-0.8235664759	-0.7926353595	-1.224137454	-1.748700035
99320.50513	0	0	1.218056442	1.218704611	1.218704611	0.6676859238	0.6676859238	-1.117342878	-1.117373473	-1.117373473	-0.6679291012	-0.6679291012	-0.7853981634	-0.8199089313	-0.8023819179	-0.9238206655	-1.602489801
99320.51515	0	0	1.224538961	1.225078167	1.225078167	0.6609458518	0.6609458518	-1.123825397	-1.123970912	-1.123970912	-0.6661101623	-0.6661101623	-0.7853981634	-0.8153489684	-0.809223448	-0.6631852137	-1.429023948
99320.52516	0	0	1.227031629	1.230011466	1.230011466	0.62369788	0.62369788	-1.132967421	-1.131472761	-1.131472761	-0.6847934221	-0.6847934221	-0.9827937939	-0.8727002875	-0.8262078413	-1.621231942	-1.479914177
99320.53517	0	0	1.233761832	1.235353264	1.235353264	0.6038049733	0.6038049733	-1.140215941	-1.139002983	-1.139002983	-0.6999553933	-0.6999553933	-0.8960554362	-0.8911654133	-0.8466861116	-1.6637855	-1.587187988
99320.54567	0	0	1.239145995	1.240582999	1.240582999	0.5858424155	0.5858424155	-1.146903149	-1.146326758	-1.146326758	-0.7071602871	-0.7071602871	-0.9272951813	-0.9139509031	-0.8677281686	-1.779908989	-1.684848149
99320.55568	0	0	1.242656304	1.24507878	1.24507878	0.5555614602	0.5555614602	-1.154243067	-1.153702455	-1.153702455	-0.7139179374	-0.7139179374	-0.9827937939	-0.9478489079	-0.8924368249	-2.084003524	-1.833320032
99320.56569	0	0	1.248308197	1.249796964	1.249796964	0.5369518804	0.5369518804	-1.160559672	-1.160740128	-1.160740128	-0.7116622383	-0.7116622383	-0.9272952479	-0.9556336149	-0.9150748305	-1.837399699	-1.914634069
99320.57571	0	0	1.255807039	1.255397083	1.255397083	0.5420763328	0.5420763328	-1.175939432	-1.170766516	-1.170766516	-0.7763236975	-0.7763236975	-1.030376826	-0.9917861308	-0.9427423184	-2.173220498	-2.075591146
99320.58572	0	0	1.257815681	1.259737067	1.259737067	0.5180590104	0.5180590104	-1.183896582	-1.180461811	-1.180461811	-0.819258333	-0.819258333	-1.107148736	-1.043048814	-0.9771957854	-2.731025611	-2.334326087
99320.59574	0	0	1.261272972	1.26360557	1.26360557	0.488901529	0.488901529	-1.190811427	-1.189430926	-1.189430926	-0.836514595	-0.836514595	-1.107148736	-1.081962315	-1.013580456	-2.950200834	-2.580667004
99320.60575	0	0	1.264730526	1.267139524	1.267139524	0.4587890546	0.4587890546	-1.197726273	-1.197770944	-1.197770944	-0.8359561968	-0.8359561968	-1.107148736	-1.110103212	-1.048682668	-2.924490633	-2.756251735
99320.61577	0	0	1.267830139	1.270324395	1.270324395	0.4276108481	0.4276108481	-1.207203818	-1.206516898	-1.206516898	-0.844542688	-0.844542688	-1.190289996	-1.155414887	-1.084400787	-3.227977955	-2.910303971
99320.62578	0	0	1.271853753	1.273611674	1.273611674	0.4056368426	0.4056368426	-1.215102146	-1.215012661	-1.215012661	-0.8456612512	-0.8456612512	-1.190289929	-1.188513197	-1.116671077	-3.243439285	-2.970130573
99320.6358	0	0	1.27483414	1.276647837	1.276647837	0.382965625	0.382965625	-1.222553508	-1.223139598	-1.223139598	-0.8383351302	-0.8383351302	-1.190289929	-1.211278344	-1.145084185	-3.060795613	-2.945797633
99320.64581	0	0	1.275966787	1.278853639	1.278853639	0.3468799729	0.3468799729	-1.230570666	-1.231180127	-1.231180127	-0.8307168692	-0.8307168692	-1.249045754	-1.24414435	-1.174761713	-3.103448213	-2.949944788
99320.65582	0	0	1.278559953	1.280967944	1.280967944	0.3167800848	0.3167800848	-1.2383499	-1.239077834	-1.239077834	-0.8216177037	-0.8216177037	-1.249045754	-1.266936613	-1.203801226	-2.947759843	-2.941257004
99320.66584	0	0	1.281152855	1.283061905	1.283061905	0.2929169665	0.2929169665	-1.246128607	-1.246874465	-1.246874465	-0.812294472	-0.812294472	-1.249045754	-1.281474478	-1.23053042	-2.665561247	-2.890570356
99320.67585	0	0	1.282764517	1.284829513	1.284829513	0.2671045048	0.2671045048	-1.263578996	-1.258086781	-1.258086781	-0.8809471626	-0.8809471626	-1.405647649	-1.338886555	-1.264787997	-3.246524187	-2.991662604
99320.68587	0	0	1.28354608	1.286076946	1.286076946	0.2354686767	0.2354686767	-1.271926004	-1.268706963	-1.268706963	-0.9211851772	-0.9211851772	-1.373400763	-1.371998029	-1.302852966	-3.258730943	-3.145577734
99320.69588	0	0	1.282881369	1.286433538	1.286433538	0.1910665609	0.1910665609	-1.281566562	-1.279232004	-1.279232004	-0.9503671544	-0.9503671544	-1.570796327	-1.457007308	-1.346321292	-4.248936461	-3.372484366
99320.70589	0	0	1.287203048	1.287933387	1.287933387	0.1819373171	0.1819373171	-1.290209921	-1.289266404	-1.289266404	-0.9621611172	-0.9621611172	-1.570796327	-1.521984164	-1.381264947	-4.673705678	-3.395506641
99320.71591	0	0	1.287203048	1.288834864	1.288834864	0.1615396156	0.1615396156	-1.29885328	-1.29887551	-1.29887551	-0.9618832337	-0.9618832337	-1.570796327	-1.569375697	-1.411809977	-4.686068164	-3.331094027
99320.72592	0	0	1.287203048	1.289281264	1.289281264	0.1355619173	0.1355619173	-1.307496638	-1.308135169	-1.308135169	-0.9539015994	-0.9539015994	-1.570796327	-1.601904853	-1.440234702	-4.415358082	-3.238797653
99320.73594	0	0	1.287203048	1.289400702	1.289400702	0.1080912369	0.1080912369	-1.316139997	-1.317121877	-1.317121877	-0.9416280953	-0.9416280953	-1.570796327	-1.622321208	-1.467539173	-3.966982467	-3.142774641
99320.74595	0	0	1.287203048	1.289301331	1.289301331	0.08186270246	0.08186270246	-1.324783356	-1.325906429	-1.325906429	-0.9275896748	-0.9275896748	-1.570796327	-1.633228758	-1.493858899	-3.423688057	-3.04628856
99320.75597	0	0	1.287203048	1.28906987	1.28906987	0.05852742419	0.05852742419	-1.329105035	-1.332994501	-1.332994501	-0.8789713463	-0.8789713463	-1.570796327	-1.636976706	-1.518009618	-2.847778564	-2.927057225
99320.76598	0	0	1.287203048	1.28877239	1.28877239	0.03891065215	0.03891065215	-1.337748394	-1.340331319	-1.340331319	-0.8466847782	-0.8466847782	-1.570796327	-1.635599862	-1.540212829	-2.283850524	-2.793560898
99320.776	0	0	1.284005047	1.287305175	1.287305175	-0.002340938629	-0.002340938629	-1.351491171	-1.349767648	-1.349767648	-0.8682288077	-0.8682288077	-1.712693411	-1.67555009	-1.569833938	-2.607076107	-2.82539852
99320.78601	0	0	1.28136282	1.285150945	1.285150945	-0.04969250515	-0.04969250515	-1.359823803	-1.358944528	-1.358944528	-0.8792197421	-0.8792197421	-1.735945071	-1.712446508	-1.607287088	-2.811563386	-2.999162779
99320.79603	0	0	1.282881369	1.284015865	1.284015865	-0.06387371441	-0.06387371441	-1.368000149	-1.367831558	-1.367831558	-0.8813271302	-0.8813271302	-1.570796327	-1.687019001	-1.639128687	-1.80017991	-3.034107124
99320.80604	0	0	1.276520977	1.280908914	1.280908914	-0.1187229238	-0.1187229238	-1.377295954	-1.376879234	-1.376879234	-0.8865361255	-0.8865361255	-1.849095995	-1.75046127	-1.680335801	-2.658510963	-3.239357235
99320.81605	0	0	1.274564035	1.277864931	1.277864931	-0.1599841206	-0.1599841206	-1.384145251	-1.385168832	-1.385168832	-0.8737413707	-0.8737413707	-1.849095995	-1.799770405	-1.725081239	-3.087748085	-3.472673263
99320.82607	0	0	1.272204573	1.274803304	1.274803304	-0.1924682512	-0.1924682512	-1.393422064	-1.39373194	-1.39373194	-0.8698679213	-0.8698679213	-1.815774923	-1.825957041	-1.768872894	-2.999142089	-3.643901786
99320.83608	0	0	1.270348657	1.271967834	1.271967834	-0.2127079666	-0.2127079666	-1.401277133	-1.402015364	-1.402015364	-0.860640032	-0.860640032	-1.892546933	-1.867491404	-1.807765611	-3.217178264	-3.690250045
99320.8461	0	0	1.267084713	1.268848579	1.268848579	-0.2347563003	-0.2347563003	-1.407491262	-1.409494784	-1.409494784	-0.835596009	-0.835596009	-1.951302658	-1.915949973	-1.844672135	-3.524821516	-3.690326041
99320.85611	0	0	1.263359427	1.265370044	1.265370044	-0.2598890138	-0.2598890138	-1.414644559	-1.416696517	-1.416696517	-0.8099465319	-0.8099465319	-1.951302658	-1.951231137	-1.881485354	-3.525443899	-3.688625224
99320.86613	0	0	1.259634142	1.26164183	1.26164183	-0.2849851135	-0.2849851135	-1.421797593	-1.423716562	-1.423716562	-0.785959412	-0.785959412	-1.951302658	-1.975389091	-1.918458608	-3.315840911	-3.690268625
99320.87615	0	0	1.252629877	1.256573622	1.256573622	-0.3342819267	-0.3342819267	-1.437147283	-1.433581762	-1.433581762	-0.8305284257	-0.8305284257	-2.034443884	-2.016715067	-1.954758497	-3.470119176	-3.678882306
99320.88616	0	0	1.249172322	1.25176975	1.25176975	-0.366749769	-0.366749769	-1.444061865	-1.442669981	-1.442669981	-0.8479269721	-0.8479269721	-2.034443884	-2.046063272	-1.987597402	-3.36900589	-3.604271778
99320.89617	0	0	1.244367672	1.246757803	1.246757803	-0.3966264086	-0.3966264086	-1.449476361	-1.45054701	-1.45054701	-0.8345438565	-0.8345438565	-2.111215894	-2.089676438	-2.020744086	-3.556444786	-3.549568205
99320.90619	0	0	1.238108834	1.241105765	1.241105765	-0.4340880524	-0.4340880524	-1.45650819	-1.458034116	-1.458034116	-0.8154697874	-0.8154697874	-2.214297472	-2.15332881	-2.057413642	-4.087001303	-3.571741664
99320.9162	0	0	1.235342632	1.236252874	1.236252874	-0.4454660751	-0.4454660751	-1.463076832	-1.4650685	-1.4650685	-0.7905739312	-0.7905739312	-2.15879886	-2.183033883	-2.0902271	-3.876105263	-3.516888412
99320.92622	0	0	1.229152375	1.230845711	1.230845711	-0.46663278	-0.46663278	-1.469150764	-1.471597788	-1.471597788	-0.7599861289	-0.7599861289	-2.191045812	-2.212096843	-2.124150698	-3.692916705	-3.493366044
99320.93623	0	0	1.223760827	1.225308703	1.225308703	-0.4859812347	-0.4859812347	-1.477079558	-1.478435137	-1.478435137	-0.7430413968	-0.7430413968	-2.214297472	-2.238072833	-2.156221942	-3.486020701	-3.439297473
99320.94625	0	0	1.218056178	1.219587514	1.219587514	-0.5051229343	-0.5051229343	-1.480363945	-1.483884973	-1.483884973	-0.6990285493	-0.6990285493	-2.35619449	-2.299193212	-2.192481826	-3.982052571	-3.474561777
99320.95626	0	0	1.213734499	1.214247642	1.214247642	-0.5115372221	-0.5115372221	-1.484685624	-1.48864699	-1.48864699	-0.6495114777	-0.6495114777	-2.35619449	-2.344432446	-2.230597702	-4.084407271	-3.538223032
99320.96627	0	0	1.20509114	1.207677463	1.207677463	-0.5438662587	-0.5438662587	-1.493328983	-1.494489381	-1.494489381	-0.6350065038	-0.6350065038	-2.35619449	-2.376104218	-2.270097935	-3.911150462	-3.616008532
99320.97629	0	0	1.196447781	1.200154033	1.200154033	-0.5901944115	-0.5901944115	-1.501972342	-1.501247288	-1.501247288	-0.6440696703	-0.6440696703	-2.35619449	-2.396600773	-2.308249564	-3.559530208	-3.653627052
99320.98631	0	0	1.189965262	1.192708832	1.192708832	-0.6244890288	-0.6244890288	-1.508454993	-1.507964108	-1.507964108	-0.6502057307	-0.6502057307	-2.35619449	-2.408225622	-2.342021909	-3.106749142	-3.601418911
99320.99632	0	0	1.183482743	1.18539071	1.18539071	-0.6483386139	-0.6483386139	-1.514937512	-1.51463585	-1.51463585	-0.6539765033	-0.6539765033	-2.35619449	-2.413084296	-2.36978201	-2.61168732	-3.445506347
99321.00634	0	0	1.179161064	1.17899867	1.17899867	-0.6463086939	-0.6463086939	-1.519259191	-1.520485702	-1.520485702	-0.6386451122	-0.6386451122	-2.35619449	-2.41302135	-2.390965742	-2.117173257	-3.194822407
99321.01635	0	0	1.17118268	1.172048538	1.172048538	-0.657131918	-0.657131918	-1.520255994	-1.524490336	-1.524490336	-0.5857158394	-0.5857158394	-2.553590121	-2.471850207	-2.419974194	-2.828483665	-3.139292662
99321.02637	0	0	1.163204033	1.164658872	1.164658872	-0.6753174066	-0.6753174066	-1.525575137	-1.528629446	-1.528629446	-0.5475369751	-0.5475369751	-2.553590121	-2.516994461	-2.454187723	-3.146943431	-3.192571386
99321.03638	0	0	1.15622298	1.15729992	1.15729992	-0.6887791477	-0.6887791477	-1.530229435	-1.532709679	-1.532709679	-0.5165339347	-0.5165339347	-2.553590054	-2.550080656	-2.48990604	-3.177482633	-3.26421037
99321.04639	0	0	1.150238995	1.1503498	1.1503498	-0.6901642139	-0.6901642139	-1.534550983	-1.536678365	-1.536678365	-0.4899416539	-0.4899416539	-2.62244655	-2.594657666	-2.523087723	-3.41930479	-3.274402565
99321.05641	0	0	1.141994991	1.142925018	1.142925018	-0.7017895539	-0.7017895539	-1.535681388	-1.53945508	-1.53945508	-0.4427705023	-0.4427705023	-2.677945063	-2.644334783	-2.563060092	-3.711785423	-3.410939691
99321.06642	0	0	1.135944534	1.13592059	1.13592059	-0.7014902601	-0.7014902601	-1.540867324	-1.542797219	-1.542797219	-0.4186468141	-0.4186468141	-2.677945063	-2.680346369	-2.599176226	-3.690888972	-3.448845211
99321.07644	0	0	1.120744272	1.125967578	1.125967578	-0.7667815892	-0.7667815892	-1.546083067	-1.546659464	-1.546659464	-0.4114418495	-0.4114418495	-2.761086256	-2.731079298	-2.638535677	-3.952013073	-3.540854149
99321.08645	0	0	1.114336137	1.116872857	1.116872857	-0.7984905899	-0.7984905899	-1.549510683	-1.55031913	-1.55031913	-0.4013362532	-0.4013362532	-2.677945063	-2.741376786	-2.674546025	-3.400022708	-3.55222176
99321.09647	0	0	1.105692515	1.107737594	1.107737594	-0.8240540832	-0.8240540832	-1.549510815	-1.552596689	-1.552596689	-0.362762826	-0.362762826	-2.819842114	-2.789401045	-2.715378071	-3.664924499	-3.652519819
99321.10648	0	0	1.098345607	1.099082533	1.099082533	-0.8332656536	-0.8332656536	-1.553400168	-1.555207623	-1.555207623	-0.3401696319	-0.3401696319	-2.819842114	-2.824092268	-2.752566424	-3.62793916	-3.665046226
99321.1165	0	0	1.091749137	1.09110961	1.09110961	-0.8252715628	-0.8252715628	-1.554729327	-1.557212522	-1.557212522	-0.3091296897	-0.3091296897	-2.863293002	-2.861293034	-2.7873163	-3.645343123	-3.629145803
99321.12651	0	0	1.083431804	1.083063862	1.083063862	-0.8206722885	-0.8206722885	-1.555870811	-1.558707936	-1.558707936	-0.2736656202	-0.2736656202	-2.863293002	-2.886880045	-2.822382672	-3.440085882	-3.606004987
99321.13652	0	0	1.075277483	1.075008463	1.075008463	-0.8173095382	-0.8173095382	-1.557583234	-1.560054503	-1.560054503	-0.2427747521	-0.2427747521	-2.863293002	-2.90299186	-2.856679566	-3.094621717	-3.572700503
99321.14654	0	0	1.066914252	1.066863766	1.066863766	-0.8166784578	-0.8166784578	-1.55885489	-1.561176401	-1.561176401	-0.2137558663	-0.2137558663	-2.976443976	-2.947344188	-2.890258949	-3.347851514	-3.532133786
99321.15655	0	0	1.05849985	1.058626014	1.058626014	-0.8182555103	-0.8182555103	-1.560574171	-1.562327636	-1.562327636	-0.1918375612	-0.1918375612	-2.999695602	-2.986775105	-2.921077883	-3.460287215	-3.447087288
99321.16657	0	0	1.049856227	1.050232055	1.050232055	-0.8229533632	-0.8229533632	-1.56057404	-1.562924102	-1.562924102	-0.1624617858	-0.1624617858	-2.999695602	-3.014539483	-2.952753406	-3.331114005	-3.394285547
99321.17659	0	0	1.033620387	1.038984953	1.038984953	-0.8900104435	-0.8900104435	-1.560680736	-1.563156245	-1.563156245	-0.1315179205	-0.1315179205	-3.017237653	-3.038195472	-2.989278361	-3.148736579	-3.443059177
99321.1866	0	0	1.030229567	1.030136947	1.030136947	-0.8888526956	-0.8888526956	-1.55948386	-1.562675901	-1.562675901	-0.09161740304	-0.09161740304	-3.017237653	-3.053141935	-3.028494315	-2.836293267	-3.533450514
99321.19662	0	0	1.023580607	1.022088007	1.022088007	-0.8701952065	-0.8701952065	-1.558154042	-1.561634383	-1.561634383	-0.04811313139	-0.04811313139	-3.141592654	-3.100456202	-3.070934658	-3.194267537	-3.66767363
99321.20663	0	0	1.014937248	1.013944485	1.013944485	-0.8577856669	-0.8577856669	-1.558154042	-1.560689384	-1.560689384	-0.01642134706	-0.01642134706	-3.141592654	-3.135298541	-3.112291754	-3.249039654	-3.756081555
99321.21665	0	0	1.006293889	1.005700442	1.005700442	-0.8503675781	-0.8503675781	-1.558154042	-1.559881757	-1.559881757	0.005175102632	0.005175102632	-3.141592654	-3.159526783	-3.149166818	-3.092974734	-3.743128316
99321.22666	0	0	0.9976505304	0.9973601214	0.9973601214	-0.8467374649	-0.8467374649	-1.558154042	-1.559226659	-1.559226659	0.01858282218	0.01858282218	-3.141592654	-3.175045151	-3.179324296	-2.801867142	-3.605732441
99321.23668	0	0	0.9890071717	0.9889339397	0.9889339397	-0.8458220651	-0.8458220651	-1.553832362	-1.557165782	-1.557165782	0.0602505722	0.0602505722	-3.141592654	-3.183676177	-3.214537647	-2.43565134	-3.589790521
99321.24669	0	0	0.9822650986	0.9811198957	0.9811198957	-0.8315070282	-0.8315070282	-1.553486422	-1.555455609	-1.555455609	0.08486540708	0.08486540708	-3.283489738	-3.2318314	-3.248185872	-2.885188316	-3.547296004
99321.2567	0	0	0.974056572	0.9732554542	0.9732554542	-0.8214930557	-0.8214930557	-1.552781221	-1.553949691	-1.553949691	0.09947127513	0.09947127513	-3.306741398	-3.275209742	-3.276856775	-3.159580522	-3.418811057
99321.26672	0	0	0.9699684648	0.9668145825	0.9668145825	-0.7820695258	-0.7820695258	-1.551379524	-1.552387815	-1.552387815	0.1120749049	0.1120749049	-3.306741398	-3.306785315	-3.302492733	-3.159198353	-3.25726831
99321.27674	0	0	0.9541075797	0.9572348165	0.9572348165	-0.821159986	-0.821159986	-1.546330487	-1.549489897	-1.549489897	0.1515675336	0.1515675336	-3.419892322	-3.364086658	-3.331611948	-3.644825848	-3.19203529
99321.28675	0	0	0.9472581505	0.9483877928	0.9483877928	-0.8352805151	-0.8352805151	-1.544373545	-1.546677978	-1.546677978	0.1803729499	0.1803729499	-3.419892322	-3.406640128	-3.360611006	-3.760148005	-3.136854576
99321.29677	0	0	0.9414689624	0.9405512186	0.9405512186	-0.8238087171	-0.8238087171	-1.540867588	-1.543431851	-1.543431851	0.2124262374	0.2124262374	-3.46334326	-3.450266157	-3.392602264	-3.873946502	-3.14861707
99321.30678	0	0	0.9336897285	0.9328087064	0.9328087064	-0.81279594	-0.81279594	-1.538274554	-1.540215696	-1.540215696	0.2366905143	0.2366905143	-3.46334326	-3.480911864	-3.42436381	-3.72106243	-3.153818654
99321.3168	0	0	0.9270133353	0.9255204788	0.9255204788	-0.7941352331	-0.7941352331	-1.535949383	-1.537165004	-1.537165004	0.2518857793	0.2518857793	-3.522098985	-3.519376652	-3.45364242	-3.744752495	-3.11113722
99321.32681	0	0	0.9198604337	0.9184003971	0.9184003971	-0.775884775	-0.775884775	-1.532224097	-1.533774209	-1.533774209	0.2712621707	0.2712621707	-3.546484486	-3.553563099	-3.482600297	-3.683153565	-3.070459567
99321.33683	0	0	0.9125581039	0.911331509	0.911331509	-0.7605523383	-0.7605523383	-1.529094546	-1.530353452	-1.530353452	0.2869984961	0.2869984961	-3.546484486	-3.576545632	-3.509873972	-3.421557915	-3.005652442
99321.34684	0	0	0.9062247492	0.9046255405	0.9046255405	-0.7405622287	-0.7405622287	-1.525145316	-1.526641733	-1.526641733	0.3057037044	0.3057037044	-3.546484486	-3.590488709	-3.537771195	-3.03862795	-2.964865124
99321.35685	0	0	0.8989226832	0.8978329136	0.8978329136	-0.7269401086	-0.7269401086	-1.522015897	-1.523019928	-1.523019928	0.3182540948	0.3182540948	-3.546484486	-3.597412661	-3.563267587	-2.595444937	-2.886432541
99321.36687	0	0	0.8913373235	0.8908420845	0.8908420845	-0.7207496208	-0.7207496208	-1.520123448	-1.519940369	-1.519940369	0.315965611	0.315965611	-3.605240211	-3.617649993	-3.580340434	-2.487453545	-2.663701757
99321.37689	0	0	0.8777613839	0.8815202347	0.8815202347	-0.767735256	-0.767735256	-1.512329311	-1.515178208	-1.515178208	0.3515768299	0.3515768299	-3.546484486	-3.612234063	-3.595639834	-1.915292936	-2.449543996
99321.3869	0	0	0.8709804042	0.8728123901	0.8728123901	-0.7906350799	-0.7906350799	-1.511807829	-1.51171478	-1.51171478	0.3504137189	0.3504137189	-3.522098985	-3.596918197	-3.600784756	-1.264207293	-2.084029494
99321.39692	0	0	0.8645726652	0.8647860246	0.8647860246	-0.7933020727	-0.7933020727	-1.508529245	-1.508325339	-1.508325339	0.3478648991	0.3478648991	-3.546484486	-3.589666538	-3.600562757	-0.8884319587	-1.68618104
99321.40693	0	0	0.8572705991	0.8570033382	0.8570033382	-0.7899613105	-0.7899613105	-1.505399826	-1.505045819	-1.505045819	0.3434398159	0.3434398159	-3.546484486	-3.58212943	-3.596694471	-0.5782454333	-1.294607488
